role,episode,terrain,update_in_episode,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
population,46,cardboard,63,8050,0.049913711845874786,0.057169802486896515,-23.73027229309082,0.0031531534623354673,-0.9640064239501953,-9.0,9.0,23.690351486206055,1.6808621883392334,1.4309238195419312,-0.8621573448181152,3685
population,46,cardboard,64,8050,0.051104843616485596,0.04404017701745033,-23.281972885131836,0.003153947414830327,8.02426528930664,-9.0,9.0,23.177146911621094,2.4544997215270996,1.5343046188354492,-0.9065051674842834,3686
population,46,cardboard,65,8050,0.049952853471040726,0.05982470139861107,-24.608381271362305,0.0031548049300909042,2.2313454151153564,-9.0,9.0,24.278827667236328,2.535609245300293,1.4970062971115112,-0.8694381713867188,3687
population,46,cardboard,66,8050,0.6503398418426514,0.6060158610343933,-23.316913604736328,0.003155943937599659,10.585577011108398,-9.0,9.0,23.277952194213867,2.494666337966919,1.5889314413070679,-0.9088791608810425,3688
population,46,cardboard,67,8050,0.07352475076913834,0.08939951658248901,-23.788013458251953,0.0031573029700666666,5.223260879516602,-9.0,9.0,23.548988342285156,2.3020405769348145,1.4421321153640747,-0.8826536536216736,3689
population,46,cardboard,68,8050,0.06908324360847473,0.06330433487892151,-23.753679275512695,0.003158399136736989,-1.9911479949951172,-9.0,9.0,23.55169105529785,2.0731637477874756,1.3839759826660156,-0.8901782035827637,3690
population,46,cardboard,69,8050,0.09423840045928955,0.09141004830598831,-23.22866439819336,0.0031597549095749855,11.925200462341309,-9.0,9.0,23.219831466674805,2.635145664215088,1.5899392366409302,-0.8869661688804626,3691
population,46,cardboard,70,8050,0.05076439306139946,0.05891978740692139,-23.087390899658203,0.0031610073056071997,0.5023216605186462,-9.0,9.0,23.06365966796875,2.129999876022339,1.4027864933013916,-0.8712069392204285,3692
population,46,cardboard,71,8050,0.08510423451662064,0.07152226567268372,-24.100406646728516,0.003162486245855689,5.487010955810547,-9.0,9.0,23.7388916015625,2.566422700881958,1.484112024307251,-0.876626193523407,3693
population,46,cardboard,72,8050,0.0789560005068779,0.11180683970451355,-23.96258544921875,0.0031634499318897724,-17.164142608642578,-9.0,9.0,23.624679565429688,1.8811300992965698,1.232521891593933,-0.8871940970420837,3694
population,46,cardboard,73,8050,0.06516305357217789,0.07509797811508179,-23.13493537902832,0.003164208959788084,-1.6904566287994385,-9.0,9.0,22.8502197265625,2.5445241928100586,1.4197750091552734,-0.8099341988563538,3695
population,46,cardboard,74,8050,0.16476400196552277,0.17721372842788696,-23.324203491210938,0.003165008733049035,1.8139183521270752,-9.0,9.0,23.363271713256836,2.432471752166748,1.4876433610916138,-0.8572053909301758,3696
population,46,cardboard,75,8050,0.07421838492155075,0.07303573936223984,-23.153200149536133,0.0031654569320380688,-4.2374773025512695,-9.0,9.0,23.030193328857422,2.4273085594177246,1.439434289932251,-0.8476672768592834,3697
population,46,cardboard,76,8050,0.06342984735965729,0.08944027870893478,-23.91920280456543,0.003165491623803973,-16.068571090698242,-9.0,9.0,23.538074493408203,2.0867748260498047,1.2708041667938232,-0.8374777436256409,3698
population,46,cardboard,77,8050,0.06102421134710312,0.06182438135147095,-23.085418701171875,0.0031651535537093878,-9.450111389160156,-9.0,9.0,22.758024215698242,1.8815081119537354,1.3188718557357788,-0.8238352537155151,3699
population,46,cardboard,78,8050,0.04660629853606224,0.05076516419649124,-23.891447067260742,0.003164649475365877,-3.1211729049682617,-9.0,9.0,23.741960525512695,1.7040048837661743,1.3791841268539429,-0.8538770079612732,3700
population,46,cardboard,79,8050,0.10290378332138062,0.10654698312282562,-24.076984405517578,0.0031645242124795914,5.129583358764648,-9.0,9.0,24.055280685424805,2.216209650039673,1.5097097158432007,-0.807074248790741,3701
population,46,cardboard,80,8050,0.07390926033258438,0.047404009848833084,-22.929157257080078,0.003164228517562151,-2.843130111694336,-9.0,9.0,22.6810359954834,2.5005171298980713,1.4529225826263428,-0.8130699396133423,3702
population,46,cardboard,81,8050,0.1695278137922287,0.1571236401796341,-23.74124526977539,0.003163593355566263,-15.20421028137207,-9.0,9.0,23.2405948638916,2.0173909664154053,1.2690088748931885,-0.8488796353340149,3703
population,46,cardboard,82,8050,0.07808513939380646,0.06337957084178925,-24.010690689086914,0.0031631228048354387,1.5731775760650635,-9.0,9.0,23.713897705078125,1.8318442106246948,1.5317728519439697,-0.8200732469558716,3704
population,46,cardboard,83,8050,0.1849653273820877,0.15494967997074127,-23.01494598388672,0.0031630683224648237,7.483390808105469,-9.0,9.0,23.164588928222656,2.29367995262146,1.5570719242095947,-0.8309730291366577,3705
population,46,cardboard,84,8050,0.13081170618534088,0.10075973719358444,-24.03249168395996,0.0031628860160708427,-2.089567184448242,-9.0,9.0,24.100200653076172,1.782422423362732,1.4042948484420776,-0.8717108368873596,3706
population,46,cardboard,85,8050,0.14482742547988892,0.12727168202400208,-24.009639739990234,0.0031626808922737837,-0.63946932554245,-9.0,9.0,23.546417236328125,2.687411069869995,1.4511957168579102,-0.8449330925941467,3707
population,46,cardboard,86,8050,0.14410728216171265,0.1337401419878006,-23.9145565032959,0.003162804525345564,4.8100104331970215,-9.0,9.0,23.424365997314453,2.361950397491455,1.4425830841064453,-0.8772719502449036,3708
population,46,cardboard,87,8050,0.08060675859451294,0.10676201432943344,-23.646835327148438,0.003163285553455353,7.1597676277160645,-9.0,9.0,23.637928009033203,2.110665798187256,1.5525599718093872,-0.8154106736183167,3709
population,46,cardboard,88,8050,0.1292666643857956,0.129899263381958,-23.172956466674805,0.003163943300023675,3.4963464736938477,-9.0,9.0,23.24818229675293,2.4006423950195312,1.460140347480774,-0.8697450757026672,3710
population,46,cardboard,89,8050,0.029432203620672226,0.024352312088012695,-24.133560180664062,0.003164904424920678,14.133832931518555,-9.0,9.0,23.979658126831055,1.9226858615875244,1.6910933256149292,-0.8292029500007629,3711
population,46,cardboard,90,8050,0.09845660626888275,0.07634133845567703,-23.631237030029297,0.0031661391258239746,23.811708450317383,-9.0,9.0,23.187339782714844,2.5322773456573486,1.766040563583374,-0.8672337532043457,3712
population,46,cardboard,91,8050,0.10204857587814331,0.08605644851922989,-24.567424774169922,0.003167375922203064,1.9385544061660767,-9.0,9.0,24.11184310913086,2.189276933670044,1.51053786277771,-0.8392494320869446,3713
population,46,cardboard,92,8050,0.08754943311214447,0.08122211694717407,-24.01704978942871,0.0031688595190644264,16.855680465698242,-9.0,9.0,23.93526840209961,2.201803207397461,1.6674368381500244,-0.852429986000061,3714
population,46,cardboard,93,8050,0.05967805162072182,0.05419032648205757,-24.00748634338379,0.003170565702021122,11.1222505569458,-9.0,9.0,23.94878578186035,1.9602025747299194,1.6355127096176147,-0.8453555703163147,3715
