update,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
4454,41831,0.5677317380905151,0.6609423160552979,-46.507896423339844,0.01228482834994793,-1.0259816646575928,-9.0,9.0,45.759796142578125,13.220795631408691,1.494465708732605,-0.6888092756271362,9476
4455,41831,0.5581636428833008,0.5907442569732666,-47.526493072509766,0.012289563193917274,0.5093331336975098,-9.0,9.0,47.02199172973633,13.807112693786621,1.496705412864685,-0.7112714648246765,9477
4456,41831,12.859454154968262,11.338708877563477,-47.16019058227539,0.012294081971049309,0.5731744766235352,-9.0,9.0,46.433631896972656,12.54266357421875,1.4974778890609741,-0.7058792114257812,9478
4457,41831,1.4770660400390625,1.6113803386688232,-47.533966064453125,0.012298854067921638,1.593108057975769,-9.0,9.0,47.28707504272461,14.705851554870605,1.537070870399475,-0.7133584022521973,9479
4458,41831,0.6543291807174683,0.45915764570236206,-47.99481964111328,0.012302449904382229,-1.5936310291290283,-9.0,9.0,47.36183547973633,13.330707550048828,1.4608906507492065,-0.7370936274528503,9480
4459,41831,0.8576704263687134,1.0381457805633545,-48.015960693359375,0.0123064573854208,1.7465356588363647,-9.0,9.0,46.912776947021484,13.755255699157715,1.5058284997940063,-0.7405304908752441,9481
4460,41831,0.647717297077179,0.6897798180580139,-47.558040618896484,0.01231192797422409,4.228268623352051,-9.0,9.0,46.63969802856445,12.506107330322266,1.5873966217041016,-0.7178255915641785,9482
4461,41831,1.0208680629730225,0.9418213963508606,-48.21106719970703,0.012317805550992489,2.1592957973480225,-9.0,9.0,47.862056732177734,14.439393043518066,1.561063528060913,-0.7364209294319153,9483
4462,41831,0.9420080780982971,1.0528230667114258,-47.24577331542969,0.012325038202106953,5.76249885559082,-9.0,9.0,46.96851348876953,13.558990478515625,1.5978182554244995,-0.7343254089355469,9484
4463,41831,1.1300981044769287,0.9398956298828125,-48.955352783203125,0.01233348622918129,7.727369785308838,-9.0,9.0,47.973785400390625,12.749110221862793,1.649373173713684,-0.7597218155860901,9485
4464,41831,0.8536591529846191,0.8528792262077332,-48.97694396972656,0.012343029491603374,9.190975189208984,-9.0,9.0,47.81657791137695,14.777023315429688,1.6436119079589844,-0.7535654306411743,9486
4465,41831,0.6541922092437744,0.6178269386291504,-48.05441665649414,0.012352703139185905,2.428271532058716,-9.0,9.0,47.34172439575195,12.807881355285645,1.528908610343933,-0.7508765459060669,9487
